,OrderNumber,ProductName,Color,Category,Subcategory,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount,Freight
14838,SO48758,LL Mountain Handlebars,,Components,Handlebars,40.4909,6/30/2012,7/12/2012,7/7/2012,No Discount,Southwest,2,24.2945,48.589,0.0,3.8871,1.2147
14844,SO48758,Minipump,,Accessories,Pumps,19.99,6/30/2012,7/12/2012,7/7/2012,No Discount,Southwest,5,11.994,59.97,0.0,4.7976,1.4993
14857,SO48760,ML Mountain Handlebars,,Components,Handlebars,56.2909,6/30/2012,7/12/2012,7/7/2012,No Discount,Southeast,3,33.7745,101.3235,0.0,8.1059,2.5331
14871,SO48761,Cable Lock,,Accessories,Locks,25.0,6/30/2012,7/12/2012,7/7/2012,No Discount,Canada,6,15.0,90.0,0.0,7.2,2.25
14876,SO48761,Minipump,,Accessories,Pumps,19.99,6/30/2012,7/12/2012,7/7/2012,No Discount,Canada,5,11.994,59.97,0.0,4.7976,1.4993
14906,SO48763,Minipump,,Accessories,Pumps,19.99,6/30/2012,7/12/2012,7/7/2012,No Discount,France,2,11.994,23.988,0.0,1.919,0.5997
14907,SO48763,Cable Lock,,Accessories,Locks,25.0,6/30/2012,7/12/2012,7/7/2012,No Discount,France,5,15.0,75.0,0.0,6.0,1.875
14952,SO48765,ML Mountain Handlebars,,Components,Handlebars,56.2909,6/30/2012,7/12/2012,7/7/2012,No Discount,Northwest,1,33.7745,33.7745,0.0,2.702,0.8444
14961,SO48766,Minipump,,Accessories,Pumps,19.99,6/30/2012,7/12/2012,7/7/2012,No Discount,Southeast,3,11.994,35.982,0.0,2.8786,0.8996
14976,SO48766,Cable Lock,,Accessories,Locks,25.0,6/30/2012,7/12/2012,7/7/2012,No Discount,Southeast,3,15.0,45.0,0.0,3.6,1.125
15004,SO48767,ML Mountain Handlebars,,Components,Handlebars,56.2909,6/30/2012,7/12/2012,7/7/2012,No Discount,Southwest,1,33.7745,33.7745,0.0,2.702,0.8444
15020,SO48768,ML Mountain Handlebars,,Components,Handlebars,56.2909,6/30/2012,7/12/2012,7/7/2012,No Discount,Canada,1,33.7745,33.7745,0.0,2.702,0.8444
15029,SO48769,Minipump,,Accessories,Pumps,19.99,6/30/2012,7/12/2012,7/7/2012,No Discount,Southwest,3,11.994,35.982,0.0,2.8786,0.8996
15043,SO48769,Cable Lock,,Accessories,Locks,25.0,6/30/2012,7/12/2012,7/7/2012,No Discount,Southwest,7,15.0,105.0,0.0,8.4,2.625
15079,SO48770,ML Mountain Handlebars,,Components,Handlebars,56.2909,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,3,33.7745,101.3235,0.0,8.1059,2.5331
15098,SO48771,Minipump,,Accessories,Pumps,19.99,6/30/2012,7/12/2012,7/7/2012,No Discount,United Kingdom,7,11.994,83.958,0.0,6.7166,2.099
15114,SO48771,Cable Lock,,Accessories,Locks,25.0,6/30/2012,7/12/2012,7/7/2012,No Discount,United Kingdom,5,15.0,75.0,0.0,6.0,1.875
15173,SO48776,HL Fork,,Components,Forks,229.49,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,2,137.694,275.388,0.0,22.031,6.8847
15176,SO48776,ML Headset,,Components,Headsets,102.29,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,3,61.374,184.122,0.0,14.7298,4.6031
15185,SO48776,ML Mountain Handlebars,,Components,Handlebars,56.2909,6/30/2012,7/12/2012,7/7/2012,No Discount,Northeast,1,33.7745,33.7745,0.0,2.702,0.8444
15195,SO48778,Minipump,,Accessories,Pumps,19.99,6/30/2012,7/12/2012,7/7/2012,No Discount,Canada,8,11.994,95.952,0.0,7.6762,2.3988
15204,SO48778,HL Headset,,Components,Headsets,124.73,6/30/2012,7/12/2012,7/7/2012,No Discount,Canada,2,74.838,149.676,0.0,11.9741,3.7419
15205,SO48778,ML Mountain Handlebars,,Components,Handlebars,56.2909,6/30/2012,7/12/2012,7/7/2012,No Discount,Canada,3,33.7745,101.3235,0.0,8.1059,2.5331
15219,SO48778,HL Fork,,Components,Forks,229.49,6/30/2012,7/12/2012,7/7/2012,No Discount,Canada,2,137.694,275.388,0.0,22.031,6.8847
15222,SO48778,LL Mountain Handlebars,,Components,Handlebars,40.4909,6/30/2012,7/12/2012,7/7/2012,No Discount,Canada,4,24.2945,97.178,0.0,7.7742,2.4295
15223,SO48778,ML Headset,,Components,Headsets,102.29,6/30/2012,7/12/2012,7/7/2012,No Discount,Canada,2,61.374,122.748,0.0,9.8198,3.0687
15295,SO48786,Cable Lock,,Accessories,Locks,25.0,6/30/2012,7/12/2012,7/7/2012,No Discount,Central,2,15.0,30.0,0.0,2.4,0.75
15308,SO48786,Minipump,,Accessories,Pumps,19.99,6/30/2012,7/12/2012,7/7/2012,No Discount,Central,3,11.994,35.982,0.0,2.8786,0.8996
15367,SO48791,Minipump,,Accessories,Pumps,19.99,6/30/2012,7/12/2012,7/7/2012,No Discount,Central,5,11.994,59.97,0.0,4.7976,1.4993
15384,SO48791,Cable Lock,,Accessories,Locks,25.0,6/30/2012,7/12/2012,7/7/2012,No Discount,Central,2,15.0,30.0,0.0,2.4,0.75
15413,SO51691,ML Mountain Seat/Saddle,,Components,Saddles,39.14,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,4,23.484,93.936,0.0,7.5149,2.3484
15415,SO51691,LL Mountain Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,2,26.724,53.448,0.0,4.2758,1.3362
15420,SO51691,LL Mountain Seat/Saddle,,Components,Saddles,27.12,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,2,16.272,32.544,0.0,2.6035,0.8136
15430,SO51691,LL Bottom Bracket,,Components,Bottom Brackets,53.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,2,32.394,64.788,0.0,5.183,1.6197
15438,SO51691,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,5,31.584,157.92,0.0,12.6336,3.948
15445,SO51693,HL Road Handlebars,,Components,Handlebars,120.27,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,3,72.162,216.486,0.0,17.3189,5.4122
15446,SO51693,HL Road Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,6,31.584,189.504,0.0,15.1603,4.7376
15459,SO51693,LL Road Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,3,26.724,80.172,0.0,6.4138,2.0043
15478,SO51694,ML Mountain Handlebars,,Components,Handlebars,61.92,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,2,37.152,74.304,0.0,5.9443,1.8576
15481,SO51694,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,1,31.584,31.584,0.0,2.5267,0.7896
15485,SO51696,ML Mountain Handlebars,,Components,Handlebars,61.92,1/28/2013,2/9/2013,2/4/2013,No Discount,France,1,37.152,37.152,0.0,2.9722,0.9288
15492,SO51698,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,4,4.77,19.08,0.0,1.5264,0.477
15495,SO51698,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,3,2.994,8.982,0.0,0.7186,0.2246
15500,SO51698,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,4,72.0,288.0,0.0,23.04,7.2
15516,SO51699,HL Touring Handlebars,,Components,Handlebars,91.57,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,1,54.942,54.942,0.0,4.3954,1.3736
15517,SO51699,HL Bottom Bracket,,Components,Bottom Brackets,121.49,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,2,72.894,145.788,0.0,11.663,3.6447
15535,SO51699,LL Touring Seat/Saddle,,Components,Saddles,27.12,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,1,16.272,16.272,0.0,1.3018,0.4068
15558,SO51700,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,2,72.0,144.0,0.0,11.52,3.6
15561,SO51700,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,4,2.994,11.976,0.0,0.9581,0.2994
15565,SO51700,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,5,4.77,23.85,0.0,1.908,0.5963
15569,SO51702,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,1,72.0,72.0,0.0,5.76,1.8
15571,SO51702,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,3,1.374,4.122,0.0,0.3298,0.1031
15579,SO51703,HL Road Handlebars,,Components,Handlebars,120.27,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,4,72.162,288.648,0.0,23.0918,7.2162
15594,SO51703,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,7,2.994,20.958,0.0,1.6766,0.524
15596,SO51703,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,5,1.374,6.87,0.0,0.5496,0.1718
15605,SO51703,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,5,72.0,360.0,0.0,28.8,9.0
15606,SO51703,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,9,4.77,42.93,0.0,3.4344,1.0733
15619,SO51704,LL Bottom Bracket,,Components,Bottom Brackets,53.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,2,32.394,64.788,0.0,5.183,1.6197
15627,SO51704,HL Touring Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,2,31.584,63.168,0.0,5.0534,1.5792
15632,SO51704,HL Touring Handlebars,,Components,Handlebars,91.57,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,3,54.942,164.826,0.0,13.1861,4.1207
15638,SO51704,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,6,72.0,432.0,0.0,34.56,10.8
15645,SO51704,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,3,2.994,8.982,0.0,0.7186,0.2246
15655,SO51704,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,Canada,4,4.77,19.08,0.0,1.5264,0.477
15661,SO51705,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,2,2.994,5.988,0.0,0.479,0.1497
15662,SO51705,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,2,4.77,9.54,0.0,0.7632,0.2385
15667,SO51705,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,3,72.0,216.0,0.0,17.28,5.4
15692,SO51708,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,France,5,2.994,14.97,0.0,1.1976,0.3743
15704,SO51708,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,France,2,31.584,63.168,0.0,5.0534,1.5792
15705,SO51708,ML Mountain Handlebars,,Components,Handlebars,61.92,1/28/2013,2/9/2013,2/4/2013,No Discount,France,2,37.152,74.304,0.0,5.9443,1.8576
15708,SO51708,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,France,2,72.0,144.0,0.0,11.52,3.6
15713,SO51708,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,France,4,4.77,19.08,0.0,1.5264,0.477
15718,SO51710,HL Bottom Bracket,,Components,Bottom Brackets,121.49,1/28/2013,2/9/2013,2/4/2013,No Discount,Australia,3,72.894,218.682,0.0,17.4946,5.4671
15729,SO51711,ML Mountain Seat/Saddle,,Components,Saddles,39.14,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,8,23.484,187.872,0.0,15.0298,4.6968
15739,SO51711,HL Bottom Bracket,,Components,Bottom Brackets,121.49,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,3,72.894,218.682,0.0,17.4946,5.4671
15742,SO51711,LL Mountain Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,8,26.724,213.792,0.0,17.1034,5.3448
15752,SO51711,ML Mountain Handlebars,,Components,Handlebars,61.92,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,10,37.152,371.52,0.0,29.7216,9.288
15754,SO51711,LL Bottom Bracket,,Components,Bottom Brackets,53.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,3,32.394,97.182,0.0,7.7746,2.4296
15758,SO51711,Bike Wash - Dissolver,,Accessories,Cleaners,,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,3,4.77,14.31,0.0,1.1448,0.3578
15763,SO51711,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,3,31.584,94.752,0.0,7.5802,2.3688
15767,SO51711,LL Mountain Seat/Saddle,,Components,Saddles,27.12,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,6,16.272,97.632,0.0,7.8106,2.4408
15774,SO51711,HL Mountain Handlebars,,Components,Handlebars,120.27,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,1,72.162,72.162,0.0,5.773,1.8041
15787,SO51712,HL Bottom Bracket,,Components,Bottom Brackets,121.49,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,2,72.894,145.788,0.0,11.663,3.6447
15796,SO51712,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,6,4.77,28.62,0.0,2.2896,0.7155
15797,SO51712,LL Touring Seat/Saddle,,Components,Saddles,27.12,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,2,16.272,32.544,0.0,2.6035,0.8136
15802,SO51712,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,8,72.0,576.0,0.0,46.08,14.4
15815,SO51712,HL Touring Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,1,31.584,31.584,0.0,2.5267,0.7896
15820,SO51712,HL Touring Handlebars,,Components,Handlebars,91.57,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,2,54.942,109.884,0.0,8.7907,2.7471
15827,SO51712,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,6,2.994,17.964,0.0,1.4371,0.4491
15849,SO51714,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,6,2.994,17.964,0.0,1.4371,0.4491
15852,SO51714,LL Road Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,1,26.724,26.724,0.0,2.1379,0.6681
15855,SO51714,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,3,72.0,216.0,0.0,17.28,5.4
15858,SO51714,HL Road Handlebars,,Components,Handlebars,120.27,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,3,72.162,216.486,0.0,17.3189,5.4122
15870,SO51714,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,1,4.77,4.77,0.0,0.3816,0.1193
15877,SO51714,HL Road Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,5,31.584,157.92,0.0,12.6336,3.948
15887,SO51715,ML Mountain Handlebars,,Components,Handlebars,61.92,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,2,37.152,74.304,0.0,5.9443,1.8576
15894,SO51715,ML Mountain Seat/Saddle,,Components,Saddles,39.14,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,2,23.484,46.968,0.0,3.7574,1.1742
15901,SO51715,HL Mountain Handlebars,,Components,Handlebars,120.27,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,1,72.162,72.162,0.0,5.773,1.8041
15903,SO51715,LL Mountain Seat/Saddle,,Components,Saddles,27.12,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,3,16.272,48.816,0.0,3.9053,1.2204
15910,SO51715,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,4,31.584,126.336,0.0,10.1069,3.1584
15925,SO51716,HL Touring Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,2,31.584,63.168,0.0,5.0534,1.5792
15957,SO51718,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,3,2.994,8.982,0.0,0.7186,0.2246
15960,SO51718,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,4,4.77,19.08,0.0,1.5264,0.477
15961,SO51718,ML Mountain Handlebars,,Components,Handlebars,61.92,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,2,37.152,74.304,0.0,5.9443,1.8576
15962,SO51718,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,3,31.584,94.752,0.0,7.5802,2.3688
15968,SO51718,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,7,72.0,504.0,0.0,40.32,12.6
15971,SO51719,ML Touring Seat/Saddle,,Components,Saddles,39.14,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,1,23.484,23.484,0.0,1.8787,0.5871
15985,SO51720,LL Mountain Seat/Saddle,,Components,Saddles,27.12,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,2,16.272,32.544,0.0,2.6035,0.8136
15991,SO51720,ML Mountain Seat/Saddle,,Components,Saddles,39.14,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,2,23.484,46.968,0.0,3.7574,1.1742
15995,SO51720,LL Mountain Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,1,26.724,26.724,0.0,2.1379,0.6681
15997,SO51720,HL Mountain Handlebars,,Components,Handlebars,120.27,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,6,72.162,432.972,0.0,34.6378,10.8243
16000,SO51720,HL Bottom Bracket,,Components,Bottom Brackets,121.49,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,4,72.894,291.576,0.0,23.3261,7.2894
16003,SO51720,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,2,31.584,63.168,0.0,5.0534,1.5792
16007,SO51720,ML Mountain Handlebars,,Components,Handlebars,61.92,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,4,37.152,148.608,0.0,11.8886,3.7152
16038,SO51721,LL Mountain Seat/Saddle,,Components,Saddles,27.12,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,3,16.272,48.816,0.0,3.9053,1.2204
16039,SO51721,LL Bottom Bracket,,Components,Bottom Brackets,53.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,7,32.394,226.758,0.0,18.1406,5.669
16045,SO51721,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,Volume Discount 15 to 24,Northwest,16,4.3725,66.462,3.498,5.317,1.6616
16052,SO51721,HL Bottom Bracket,,Components,Bottom Brackets,121.49,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,4,72.894,291.576,0.0,23.3261,7.2894
16062,SO51721,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,Volume Discount 15 to 24,Northwest,24,2.7445,62.5746,3.2934,5.006,1.5644
16069,SO51721,ML Mountain Seat/Saddle,,Components,Saddles,39.14,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,6,23.484,140.904,0.0,11.2723,3.5226
16071,SO51721,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,8,72.0,576.0,0.0,46.08,14.4
16072,SO51721,HL Mountain Handlebars,,Components,Handlebars,120.27,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,3,72.162,216.486,0.0,17.3189,5.4122
16079,SO51721,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,3,1.374,4.122,0.0,0.3298,0.1031
16083,SO51721,ML Mountain Handlebars,,Components,Handlebars,61.92,1/28/2013,2/9/2013,2/4/2013,Volume Discount 11 to 14,Northwest,14,35.9136,492.7346,10.0558,39.4188,12.3184
16090,SO51721,LL Mountain Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,Volume Discount 15 to 24,Northwest,16,24.497,372.3544,19.5976,29.7884,9.3089
16102,SO51721,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,2,31.584,63.168,0.0,5.0534,1.5792
16124,SO51722,HL Road Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,3,31.584,94.752,0.0,7.5802,2.3688
16127,SO51722,HL Road Handlebars,,Components,Handlebars,120.27,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,1,72.162,72.162,0.0,5.773,1.8041
16129,SO51722,LL Road Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,1,26.724,26.724,0.0,2.1379,0.6681
16139,SO51723,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,1,31.584,31.584,0.0,2.5267,0.7896
16142,SO51723,ML Mountain Handlebars,,Components,Handlebars,61.92,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,1,37.152,37.152,0.0,2.9722,0.9288
16167,SO51726,HL Touring Handlebars,,Components,Handlebars,91.57,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,2,54.942,109.884,0.0,8.7907,2.7471
16169,SO51726,HL Touring Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,2,31.584,63.168,0.0,5.0534,1.5792
16188,SO51728,ML Mountain Handlebars,,Components,Handlebars,61.92,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,3,37.152,111.456,0.0,8.9165,2.7864
16193,SO51728,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,4,72.0,288.0,0.0,23.04,7.2
16195,SO51728,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,1,31.584,31.584,0.0,2.5267,0.7896
16197,SO51728,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,4,4.77,19.08,0.0,1.5264,0.477
16204,SO51728,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,4,2.994,11.976,0.0,0.9581,0.2994
16214,SO51729,HL Road Handlebars,,Components,Handlebars,120.27,1/28/2013,2/9/2013,2/4/2013,No Discount,France,1,72.162,72.162,0.0,5.773,1.8041
16234,SO51730,LL Road Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,4,26.724,106.896,0.0,8.5517,2.6724
16237,SO51730,HL Road Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,2,31.584,63.168,0.0,5.0534,1.5792
16244,SO51731,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,3,2.994,8.982,0.0,0.7186,0.2246
16245,SO51731,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,2,72.0,144.0,0.0,11.52,3.6
16257,SO51731,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,2,4.77,9.54,0.0,0.7632,0.2385
16287,SO51733,LL Bottom Bracket,,Components,Bottom Brackets,53.99,1/28/2013,2/9/2013,2/4/2013,No Discount,France,1,32.394,32.394,0.0,2.5915,0.8099
16288,SO51733,HL Touring Handlebars,,Components,Handlebars,91.57,1/28/2013,2/9/2013,2/4/2013,No Discount,France,2,54.942,109.884,0.0,8.7907,2.7471
16297,SO51734,HL Road Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,France,3,31.584,94.752,0.0,7.5802,2.3688
16302,SO51734,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,France,9,72.0,648.0,0.0,51.84,16.2
16307,SO51734,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,Volume Discount 15 to 24,France,18,2.7445,46.931,2.4701,3.7545,1.1733
16324,SO51734,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,1/28/2013,2/9/2013,2/4/2013,No Discount,France,3,1.374,4.122,0.0,0.3298,0.1031
16326,SO51734,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,Volume Discount 15 to 24,France,16,4.3725,66.462,3.498,5.317,1.6616
